Mixture,B,CTL,GMP-like,LSPC-Cycle,LSPC-Primed,LSPC-Quiescent,Mono-like,Monocyte,NK,Plasma,ProMono-like,T,cDC,cDC-like,P-value,Correlation,RMSE,Absolute score (sig.score)
BM270,0.944748497652172,0,16.2777620353324,0,2.00592446060006,1.43010201187835,9.32982374950036,8.56877680014694,1.36542844956054,0.880694936416358,0,0.452038810174973,3.47778855741018,0,0,0.901323960171618,0.437058181272447,44.7330883086723
BM040,0.536012663971729,0.0532938684312243,3.9321094617028,2.27539114145777,7.47375568666452,0.670171870765625,0,0.412392236218414,0.248004003933039,0.6992184995885,0.0566595250698245,0.569693103409577,2.19426234147206,2.20387713237555,0,0.88472024333056,0.77952168768759,21.3248415350606
BM101,1.60869436960558,0,0,7.54767923609438,3.01350142160589,2.63349496879802,0,1.01148619180744,0.703086045406701,0.481773744721697,0,1.37615537590464,0.768366540349044,2.81039716538157,0,0.627607421037618,0.923339198044676,21.954635059675
BM118,0.326090852250759,0,0,3.17568465272698,5.29429346250481,4.38855353166049,0,1.19584279180642,0.238931274227473,0.540681578792427,0,0.874682932142596,0.987573019144976,3.90830475952774,0,0.858936788020619,0.87587063682534,20.9306388547847
BM135,0.723910473783141,0.348466467881207,0,7.80079551648589,6.95380988720569,0,0,1.36939330384437,0.56902782489461,0.987999282391077,0,0.491513548244818,1.5147671532116,5.07071270714553,0,0.720019005879532,0.90289172970334,25.8303961650879
BM203,1.15510370468828,0,2.38324893850566,10.3035226404346,5.54313662298277,0.102757797511674,19.9788755642793,11.8146355753613,0.907502635728052,1.37026652263062,0,0.264528827520395,2.17784642087549,0,0,0.851811664039028,0.620561967267698,56.0014252505182
BM226,0.355201102988734,0.155301600956204,12.9918788706845,0,0,2.26547182150874,6.27636481727611,4.870777593416,0.556479845879873,0.526760422525701,0,0.750292307494931,0.754134037728077,10.1537851121171,0,0.979384244188756,0.340649816281527,39.656447532576
BM137,1.77775387629428,0.315849017058846,10.2737967263114,6.4454640478545,0,4.21921077176957,14.0895568047699,11.3712140207581,1.86373532901671,0.565655871846211,0,0.370109363121738,1.1542094483849,0,0,0.842059830339505,0.577824103811956,52.4465552771863
BM232,1.92728106374396,0,16.4674380738057,1.80094829948101,6.22020023113917,0,14.8134313184969,8.85610420976577,1.22648425223173,0.384852302504737,0,0.945077504420889,0,0,0,0.900424099959661,0.447337720403079,52.6418172555899
BM146,1.61690498122681,0.0259441357957492,8.77860431591374,4.98565560390631,5.34450218752936,0,1.23586334773696,1.11674613230202,0.991758190485683,0.465910778323459,0.335058035079121,1.47117636919879,0.658611075816346,1.55814570659628,0,0.944978485322354,0.626746654644093,28.5848808599106
BM219,0.402327572928207,0,6.98534722789464,3.30606874855103,4.5027300097112,0,0.207861552530496,0.0782971251376882,0.352773392481667,0.278466858703236,0,0.523574431714864,0.989359077260235,3.12049274720815,0,0.953045918208724,0.62400013671711,20.7472987441214
BM222,0.585562541350372,0.0965420196203978,1.23036048908092,3.34493303395239,4.33545489777682,4.17155466306376,0.902012103034694,0.42735367487785,0.344792544064401,0.485749458094538,0.0590680696463801,0.444727923359407,0.890970179810956,3.66563180221549,0,0.868762795179134,0.857635285189609,20.9847133999484
BM246,0.533444216161246,0.195714855302817,1.10554779219175,1.4891972072179,3.21281029607187,0.271595422395955,2.12531858374087,0.0133288643102706,0.178511654642686,0.415740602713785,7.92912121035358,0.508782803701487,0,8.28104227222432,0,0.937611174766795,0.497155391023714,26.2601557810285
BM152,0.866422613676841,0,0,11.1724511278227,0.214399965259931,5.95758663397596,15.9282383612853,23.2375465374539,0.992938109447132,0.297964318517874,0,0,2.04019783353737,0,0,0.894029642866388,0.66925553435606,60.7077455009771
